iter	RMSE
625	0.02608007763
626	0.02605938312
627	0.02601847164
628	0.02597924161
629	0.02592124179
630	0.02588225496
631	0.02587253782
632	0.02585509078
633	0.02582668925
634	0.02580394674
635	0.02577159743
636	0.02573660316
637	0.02571861724
638	0.02568868146
639	0.02566571668
640	0.02560806049
641	0.02558104212
642	0.02553915287
643	0.02550843642
644	0.02547848627
645	0.02546782528
646	0.02545542858
647	0.02542799095
648	0.02540579482
649	0.02539752919
650	0.02534585241
651	0.02532955926
652	0.02529625034
653	0.02526047096
654	0.02523231678
655	0.02519738633
656	0.0251576193
657	0.02511196989
658	0.02508310588
659	0.02506809708
660	0.02502978598
661	0.02500430838
662	0.02498379928
663	0.02497383087
664	0.02496320122
665	0.02491824573
666	0.02488738495
667	0.02486020752
668	0.02484957944
669	0.02482476133
670	0.02478386947
671	0.0247642797
672	0.02474898609
673	0.02471050604
674	0.02468207805
675	0.0246448254
676	0.02462999523
677	0.02460670768
678	0.02457396102
679	0.02453572945
680	0.02449009469
681	0.0244787754
682	0.0244639154
683	0.02445273772
684	0.02442710636
685	0.02441762816
686	0.02439890697
687	0.02438039043
688	0.02436054429
689	0.02434641319
690	0.02432066612
691	0.0242905311
692	0.02424102767
693	0.02423318465
694	0.02418977423
695	0.0241763471
696	0.02413741613
697	0.02412691955
698	0.02409150186
699	0.02406893532
700	0.02405064582
701	0.02404233401
702	0.02402988332
703	0.02400185959
704	0.02398010509
705	0.02394317127
706	0.02392585408
707	0.02389620379
708	0.0238833573
709	0.02386086263
710	0.02385035609
711	0.02382778465
712	0.02381735341
713	0.0238052422
714	0.02377927403
715	0.02376712382
716	0.02372607127
717	0.02370857263
718	0.02367288031
719	0.02365953966
720	0.02363495786
721	0.02360706172
722	0.02358286324
723	0.02355821434
724	0.02355160447
725	0.02350421467
726	0.02348337889
727	0.0234646711
728	0.023443078
729	0.02343040224
730	0.02342177678
731	0.02339593273
732	0.02336742364
733	0.0233559767
734	0.02332677467
735	0.02328556931
736	0.02325394662
737	0.02324717962
738	0.02323540493
739	0.0232014871
740	0.02317959703
741	0.02315824602
742	0.0231461074
743	0.0230941108
744	0.02308456743
745	0.02305097872
746	0.02304123074
747	0.0230218392
748	0.02301332772
749	0.02300263986
750	0.02297338922
751	0.02297015307
752	0.02296463691
753	0.02295713731
754	0.02293617683
755	0.02291131419
756	0.02288509416
757	0.02287119598
758	0.02285082485
759	0.02281096755
760	0.02277883737
761	0.02275467613
762	0.02273441756
763	0.02272350708
764	0.02268490818
765	0.02266201496
766	0.02265334384
767	0.02263477274
768	0.02262433196
769	0.022573393
770	0.02253094241
771	0.02251070765
772	0.02249660517
773	0.02248622736
774	0.0224628305
775	0.02243726313
776	0.02243029571
777	0.02240844478
778	0.02236959065
779	0.0223307495
780	0.02228049149
781	0.02227699556
782	0.02226156096
783	0.02224019024
784	0.02223791144
785	0.02221096183
786	0.0221967189
787	0.02218266696
788	0.02217894397
789	0.02213360607
790	0.02209557251
791	0.02208926396
792	0.02208579522
793	0.02205920086
794	0.02204495637
795	0.02202279789
796	0.02201452822
797	0.02200412633
798	0.0219935091
799	0.02196602554
800	0.02196281322
801	0.02194906516
802	0.02193846182
803	0.02192101962
804	0.02190396114
805	0.0218967943
806	0.02187143044
807	0.02184332936
808	0.02181975572
809	0.02178382334
810	0.02174860056
811	0.02172080786
812	0.02170744963
813	0.02169469446
814	0.02167229553
815	0.02165081714
816	0.02161810283
817	0.02159853005
818	0.02159031073
819	0.02157631759
820	0.02154881933
821	0.02151926258
822	0.02150999672
823	0.02150676935
824	0.02147753961
825	0.02145767199
826	0.02143976518
827	0.02143827017
828	0.02140678494
829	0.02140168094
830	0.02137875463
831	0.02135320106
832	0.02133526907
833	0.02132611383
834	0.02131829947
835	0.02128177147
836	0.02124803405
837	0.0212196269
838	0.02121234696
839	0.02120374055
840	0.02119211641
841	0.02115922995
842	0.02114012109
843	0.02110855431
844	0.0211051066
845	0.02108599942
846	0.0210664587
847	0.02104477059
848	0.02101486612
849	0.02098192275
850	0.02095900873
851	0.02095611065
852	0.02092576473
853	0.02092305289
854	0.02090196108
855	0.02088981478
856	0.02084786309
857	0.02081377457
858	0.02077955439
859	0.02077217958
860	0.02076058325
861	0.02075374118
862	0.02074580739
863	0.02072624546
864	0.02071842983
865	0.02069694032
866	0.02068750617
867	0.02066354841
868	0.02064642875
869	0.02061879938
870	0.02059527268
871	0.02058738766
872	0.0205645753
873	0.02054259059
874	0.0205384854
875	0.02051613866
876	0.02047026158
877	0.02045020558
878	0.02042199463
879	0.02039043001
880	0.02038731919
881	0.02038420498
882	0.02035761012
883	0.02034824035
884	0.02034048494
885	0.02031782914
886	0.02029639241
887	0.02027621524
888	0.02027227903
889	0.0202530495
890	0.02024599259
891	0.02022537577
892	0.02020361776
893	0.02019167226
894	0.02016453414
895	0.02013681141
896	0.02012349269
897	0.0200864652
898	0.0200755977
899	0.02007303551
900	0.02006690861
901	0.02005110535
902	0.02003481487
903	0.02002158756
904	0.02000850388
905	0.01998972258
906	0.0199734945
907	0.01995165859
908	0.01992013179
909	0.01991580197
910	0.01989557814
911	0.01988406992
912	0.01986326129
913	0.01984540185
914	0.0198159252
915	0.01980821155
916	0.01979371289
917	0.01977304586
918	0.01977076886
919	0.01975441745
920	0.01971820169
921	0.01968724924
922	0.0196815376
923	0.01965730496
924	0.01963514997
925	0.01960306239
926	0.01959855954
927	0.01959433694
928	0.01957703551
929	0.01956964818
930	0.01954627542
931	0.01953591889
932	0.01952825413
933	0.01952252844
934	0.01951998287
935	0.01950362219
936	0.01949774615
937	0.01946706938
938	0.01944164976
939	0.01942213511
940	0.01939355792
941	0.01938758578
942	0.01938025488
943	0.01936199927
944	0.01934584571
945	0.01934120997
946	0.01933395274
947	0.0193111326
948	0.01928888761
949	0.01928519815
950	0.01926034693
951	0.01925760909
952	0.01922454985
953	0.01920789706
954	0.01919109887
955	0.01918414126
956	0.01916797507
957	0.01915750649
958	0.01914300651
959	0.01912967787
960	0.01910487587
961	0.01906162154
962	0.01903114496
963	0.01902528274
964	0.01898950043
965	0.01897965203
966	0.01895318542
967	0.01894379446
968	0.01893758259
969	0.01891953495
970	0.01889218202
971	0.01887861569
972	0.01883515254
973	0.01881998737
974	0.01881576812
975	0.01880592124
976	0.01880461588
977	0.01880338836
978	0.01877688916
979	0.01875611421
980	0.01874916314
981	0.01874697582
982	0.01872472385
983	0.01870695459
984	0.01867828087
985	0.01865575947
986	0.01863264303
987	0.01861126358
988	0.01858940542
989	0.01855807783
990	0.01853117969
991	0.01851244549
992	0.01850349574
993	0.0184833314
994	0.01846355416
995	0.01843570136
996	0.01842033023
997	0.01841237694
998	0.01840467395
999	0.01838410974
